0.000000,1.000000,0.727042,0.197183,0.000000,0.000000,0.000000,0.989429,0.716183,0.375056,0.647877,0.953894,0.908852,1.000000,0.435265,1.000000,0.000000,0.000000,0.548778,0.466122,0.019541,0.403144,1.000000,1.000000,0.227966,0.339502,0.838319,0.000000,0.372335,1.000000,0.000000,1.000000,0.449099,0.533768,0.000000,0.000000,1.000000,0.050168,0.000000,0.000000,0.323760,0.000000,0.430792,0.762064,0.974184,0.869768,0.425812,0.951630,0.385064,0.000000,0.838858,0.785740,0.358233,0.000000,0.436845,0.000000,0.000000,0.847774,0.000000,0.380255,0.000000,0.423548,0.124651,0.000000,1.000000,0.246220,0.366214,0.000000,0.544669,0.000000,0.312195,1.000000,0.602592,0.370460,0.315828,0.819706,0.182543,0.786987,1.000000,0.677554,0.976840,0.817630,1.000000,0.262526,0.344091,0.777221,0.000000,0.683039,0.378852,0.485955,0.000000,0.857814,0.534510,0.233472,0.052884,0.883054,0.636160,0.916856,0.756665,1.000000,0.773395,0.000000,0.719158,0.865245,0.766868,0.569670,0.805770,1.000000,0.964630,0.552635,0.737906,0.802677,1.000000,1.000000,0.658637,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.314583,0.040118,1.000000,1.000000,0.974677,1.000000,1.000000,0.667777,0.711627,1.000000,1.000000,1.000000,0.966106,1.000000,0.315618,0.000000,0.962417,0.885320,0.888797,0.875992,1.000000,0.609592,0.000000,0.804177,0.828090,0.856022,0.739715,0.217654,1.000000,0.938381,0.675309,0.703868,0.912826,0.657038,0.596723,0.095696,0.015742,0.350057,0.207616,0.768711,0.779596,0.638399,0.845209,0.307031,0.673387,0.854246,0.770115,1.000000,0.377904,1.000000,1.000000,1.000000,0.629991,0.000000,0.152166,0.411124,1.000000,1.000000,0.095578,0.415378,0.097150,0.654217,0.634303,0.401571,0.088648,0.660606,0.584764,1.000000,1.000000
0.680731,0.902168,0.124344,0.705952,0.706814,0.698700,0.115429,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.816802,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.664997,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.824696,1.000000,0.261963,0.000000,0.612654,0.307419,0.888868,0.873341,0.000000,0.544908,0.946752,1.000000,0.572838,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.505775,0.514268,1.000000,0.573066,0.956904,0.478902,0.921953,0.000000,1.000000,0.883519,0.000000,0.890544,1.000000,1.000000,0.675638,1.000000,0.787346,1.000000,0.106499,0.988040,1.000000,0.670569,0.576044,0.703322,0.000000,1.000000,0.613018,0.543016,0.227434,1.000000,0.711399,0.086280,1.000000,1.000000,1.000000,0.383420,1.000000,0.802227,1.000000,1.000000,0.988581,1.000000,1.000000,0.682434,0.586748,1.000000,0.653158,0.662855,0.796176,0.780465,0.976748,1.000000,0.626032,0.494751,0.975761,0.971048,0.582086,0.863131,0.972883,0.803462,0.047803,0.845982,0.747029,0.811178,0.750703,0.881285,1.000000,1.000000,0.732152,0.837254,1.000000,0.787566,0.803103,1.000000,1.000000,0.775629,0.770645,0.799007,0.781957,0.670927,1.000000,1.000000,0.770372,0.858074,0.801834,1.000000,0.868635,0.732907,0.691411,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.934833,1.000000,1.000000,0.005836,0.171021,1.000000,1.000000,1.000000,0.045424,1.000000,0.031380,0.847013,0.526499,1.000000,1.000000,0.770161,0.906210,1.000000,0.914226,1.000000,0.963307,0.786466,0.317237,1.000000,0.000000,0.459954,0.605287,0.397659,0.000000,0.462409,0.638067,0.022574,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.215190,0.842105
1.000000,0.892085,0.000000,1.000000,1.000000,1.000000,0.165375,0.809434,0.671675,1.000000,0.310729,0.753153,0.863328,1.000000,0.573418,0.329492,0.004198,0.330345,0.607165,0.359687,0.451683,0.606476,0.471128,0.838100,0.789435,0.576307,0.680189,1.000000,0.859125,0.564933,0.659299,0.132125,0.844410,0.838585,0.718597,1.000000,0.457305,1.000000,0.093356,1.000000,0.871751,1.000000,0.428602,0.501875,0.406396,0.077558,0.445108,0.450423,0.536486,0.674518,0.664641,1.000000,0.000000,0.638055,0.663780,0.996654,1.000000,0.720032,1.000000,0.359996,0.980460,1.000000,0.604399,0.602044,0.933733,0.884510,0.000000,0.577617,0.698838,0.533403,0.987641,0.901334,0.535272,0.000000,1.000000,0.999948,0.570992,1.000000,0.805697,1.000000,0.000000,1.000000,0.800647,0.655961,0.511800,1.000000,0.111794,0.000000,0.534933,0.640067,0.202736,0.954358,0.670525,0.000000,0.066035,1.000000,0.631321,0.811017,0.887025,0.491686,0.000000,1.000000,0.890848,0.835479,1.000000,0.692849,0.859493,0.941966,1.000000,0.679401,0.865870,1.000000,0.748041,0.804608,1.000000,0.932708,0.733665,0.698537,0.878245,0.717279,0.683981,0.727518,0.867151,0.710887,0.735256,0.915413,0.767111,0.632098,0.456036,0.413144,0.781507,0.649052,0.888362,0.786730,0.494486,0.293027,0.070981,0.797415,0.607383,1.000000,0.626069,0.323655,1.000000,1.000000,0.610094,0.516964,0.820677,0.866878,0.199223,0.409231,1.000000,0.803148,0.750587,1.000000,1.000000,0.476488,0.036518,0.001908,1.000000,0.089444,1.000000,0.991743,0.498794,0.000000,0.829211,1.000000,0.788340,0.892720,0.322173,0.237622,0.986128,0.796734,0.174184,0.229997,0.000000,1.000000,1.000000,0.000000,0.932511,1.000000,1.000000,1.000000,0.571440,0.538584,0.208706,0.000000,0.584848,0.410944,0.658228,0.640000
0.566066,0.923597,0.247168,0.634286,0.574141,0.644823,0.081331,0.929687,0.810014,0.696231,0.005136,0.885194,0.993997,1.000000,1.000000,0.347852,0.092062,0.114797,1.000000,0.799288,0.837908,0.391386,0.434167,0.625015,0.000000,0.373762,0.501916,1.000000,1.000000,0.707514,0.493871,0.044617,1.000000,1.000000,0.632205,0.706139,0.464527,0.440418,1.000000,0.700096,0.765074,0.713937,1.000000,0.505185,0.400420,0.669731,1.000000,0.990853,0.670387,0.241914,0.662559,0.534646,0.609201,0.235706,0.442542,0.222564,0.632454,0.673414,0.000104,1.000000,0.632964,0.552234,0.296002,0.127970,0.894437,1.000000,1.000000,0.115370,0.601506,0.188085,0.000000,0.899006,0.000000,1.000000,0.000000,0.533343,0.000000,0.000000,0.967937,0.954157,0.821033,0.000000,0.735652,0.000000,0.000000,0.864055,1.000000,0.931272,0.000000,0.894097,0.074564,0.855262,1.000000,0.282996,0.000000,0.861056,0.733786,0.546683,1.000000,0.839641,0.437329,0.254079,1.000000,1.000000,0.982118,1.000000,0.983216,0.619792,0.618456,1.000000,1.000000,0.781288,0.972186,0.989665,0.768697,0.616522,0.968962,0.806533,0.822040,0.959084,0.945435,0.373550,0.000000,0.963239,0.859131,0.999306,0.951919,0.869509,0.221019,0.000000,0.969148,0.761589,0.789476,1.000000,0.954109,0.470190,0.216047,1.000000,1.000000,0.920662,0.791168,0.654153,0.767795,0.268815,0.755830,0.702597,0.881226,0.785778,0.316577,0.871440,0.000000,0.717331,0.763118,0.866625,0.639513,0.535204,0.089230,0.013810,0.398839,0.175591,0.293501,1.000000,1.000000,0.406767,0.000000,0.985887,1.000000,0.440613,0.263201,0.054585,0.534282,0.371303,0.235175,0.072698,0.000000,0.520316,0.563022,0.173950,0.774853,0.502343,0.668036,0.457008,0.403331,0.557947,0.731574,0.326588,0.381818,0.478541,0.468354,0.615385
0.912499,0.000000,1.000000,0.000000,0.836259,0.337270,1.000000,0.000000,0.000000,0.647096,0.000000,0.000000,0.000000,1.000000,0.773840,0.000000,0.174839,0.134702,0.785700,0.000000,1.000000,0.000000,0.000000,0.386628,0.013763,0.000000,0.000000,1.000000,0.673957,0.000000,0.695313,0.000000,0.670496,0.000000,1.000000,0.335109,0.000000,0.843597,0.322980,0.291167,0.000000,1.000000,0.699302,0.000000,0.000000,0.000000,0.723820,0.000000,1.000000,0.057721,0.000000,0.787998,0.178346,0.053799,0.000000,1.000000,0.982773,0.000000,0.404506,0.000000,1.000000,0.000000,1.000000,0.126355,0.000000,0.576523,0.550795,0.132138,0.000000,1.000000,0.819901,0.000000,0.686959,0.069716,0.823468,0.000000,1.000000,0.260249,0.000000,0.246280,0.309789,0.297099,0.000000,1.000000,0.546857,0.000000,0.419118,0.143058,0.555841,0.000000,1.000000,0.000000,0.000000,0.191932,0.075486,0.000000,0.000000,0.000000,0.000000,0.000000,0.663722,0.449397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034700,0.000000,0.000000,0.000000,0.000000,0.000000,0.619191,0.555438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491704,0.398037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487212,0.412972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071368,0.000000,0.000000,0.000000,0.000000
0.912499,0.000000,1.000000,0.000000,0.836259,0.337270,1.000000,0.000000,0.000000,0.647096,0.000000,0.000000,0.000000,1.000000,0.773840,0.000000,0.174839,0.134702,0.785700,0.000000,1.000000,0.000000,0.000000,0.386628,0.013763,0.000000,0.000000,1.000000,0.673957,0.000000,0.695313,0.000000,0.670496,0.000000,1.000000,0.335109,0.000000,0.843597,0.322980,0.291167,0.000000,1.000000,0.699302,0.000000,0.000000,0.000000,0.723820,0.000000,1.000000,0.057721,0.000000,0.787998,0.178346,0.053799,0.000000,1.000000,0.982773,0.000000,0.404506,0.000000,1.000000,0.000000,1.000000,0.126355,0.000000,0.576523,0.550795,0.132138,0.000000,1.000000,0.819901,0.000000,0.686959,0.069716,0.823468,0.000000,1.000000,0.260249,0.000000,0.246280,0.309789,0.297099,0.000000,1.000000,0.546857,0.000000,0.419118,0.143058,0.555841,0.000000,1.000000,0.000000,0.000000,0.191932,0.075486,0.000000,0.000000,0.000000,0.000000,0.000000,0.663722,0.449397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034700,0.000000,0.000000,0.000000,0.000000,0.000000,0.619191,0.555438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491704,0.398037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487212,0.412972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071368,0.000000,0.000000,0.000000,0.000000
0.912499,0.000000,1.000000,0.000000,0.836259,0.337270,1.000000,0.000000,0.000000,0.647096,0.000000,0.000000,0.000000,1.000000,0.773840,0.000000,0.174839,0.134702,0.785700,0.000000,1.000000,0.000000,0.000000,0.386628,0.013763,0.000000,0.000000,1.000000,0.673957,0.000000,0.695313,0.000000,0.670496,0.000000,1.000000,0.335109,0.000000,0.843597,0.322980,0.291167,0.000000,1.000000,0.699302,0.000000,0.000000,0.000000,0.723820,0.000000,1.000000,0.057721,0.000000,0.787998,0.178346,0.053799,0.000000,1.000000,0.982773,0.000000,0.404506,0.000000,1.000000,0.000000,1.000000,0.126355,0.000000,0.576523,0.550795,0.132138,0.000000,1.000000,0.819901,0.000000,0.686959,0.069716,0.823468,0.000000,1.000000,0.260249,0.000000,0.246280,0.309789,0.297099,0.000000,1.000000,0.546857,0.000000,0.419118,0.143058,0.555841,0.000000,1.000000,0.000000,0.000000,0.191932,0.075486,0.000000,0.000000,0.000000,0.000000,0.000000,0.663722,0.449397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034700,0.000000,0.000000,0.000000,0.000000,0.000000,0.619191,0.555438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491704,0.398037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487212,0.412972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071368,0.000000,0.000000,0.000000,0.000000
0.912499,0.000000,1.000000,0.000000,0.836259,0.337270,1.000000,0.000000,0.000000,0.647096,0.000000,0.000000,0.000000,1.000000,0.773840,0.000000,0.174839,0.134702,0.785700,0.000000,1.000000,0.000000,0.000000,0.386628,0.013763,0.000000,0.000000,1.000000,0.673957,0.000000,0.695313,0.000000,0.670496,0.000000,1.000000,0.335109,0.000000,0.843597,0.322980,0.291167,0.000000,1.000000,0.699302,0.000000,0.000000,0.000000,0.723820,0.000000,1.000000,0.057721,0.000000,0.787998,0.178346,0.053799,0.000000,1.000000,0.982773,0.000000,0.404506,0.000000,1.000000,0.000000,1.000000,0.126355,0.000000,0.576523,0.550795,0.132138,0.000000,1.000000,0.819901,0.000000,0.686959,0.069716,0.823468,0.000000,1.000000,0.260249,0.000000,0.246280,0.309789,0.297099,0.000000,1.000000,0.546857,0.000000,0.419118,0.143058,0.555841,0.000000,1.000000,0.000000,0.000000,0.191932,0.075486,0.000000,0.000000,0.000000,0.000000,0.000000,0.663722,0.449397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034700,0.000000,0.000000,0.000000,0.000000,0.000000,0.619191,0.555438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491704,0.398037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487212,0.412972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071368,0.000000,0.000000,0.000000,0.000000
0.912499,0.000000,1.000000,0.000000,0.836259,0.337270,1.000000,0.000000,0.000000,0.647096,0.000000,0.000000,0.000000,1.000000,0.773840,0.000000,0.174839,0.134702,0.785700,0.000000,1.000000,0.000000,0.000000,0.386628,0.013763,0.000000,0.000000,1.000000,0.673957,0.000000,0.695313,0.000000,0.670496,0.000000,1.000000,0.335109,0.000000,0.843597,0.322980,0.291167,0.000000,1.000000,0.699302,0.000000,0.000000,0.000000,0.723820,0.000000,1.000000,0.057721,0.000000,0.787998,0.178346,0.053799,0.000000,1.000000,0.982773,0.000000,0.404506,0.000000,1.000000,0.000000,1.000000,0.126355,0.000000,0.576523,0.550795,0.132138,0.000000,1.000000,0.819901,0.000000,0.686959,0.069716,0.823468,0.000000,1.000000,0.260249,0.000000,0.246280,0.309789,0.297099,0.000000,1.000000,0.546857,0.000000,0.419118,0.143058,0.555841,0.000000,1.000000,0.000000,0.000000,0.191932,0.075486,0.000000,0.000000,0.000000,0.000000,0.000000,0.663722,0.449397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034700,0.000000,0.000000,0.000000,0.000000,0.000000,0.619191,0.555438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491704,0.398037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487212,0.412972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071368,0.000000,0.000000,0.000000,0.000000
0.912499,0.000000,1.000000,0.000000,0.836259,0.337270,1.000000,0.000000,0.000000,0.647096,0.000000,0.000000,0.000000,1.000000,0.773840,0.000000,0.174839,0.134702,0.785700,0.000000,1.000000,0.000000,0.000000,0.386628,0.013763,0.000000,0.000000,1.000000,0.673957,0.000000,0.695313,0.000000,0.670496,0.000000,1.000000,0.335109,0.000000,0.843597,0.322980,0.291167,0.000000,1.000000,0.699302,0.000000,0.000000,0.000000,0.723820,0.000000,1.000000,0.057721,0.000000,0.787998,0.178346,0.053799,0.000000,1.000000,0.982773,0.000000,0.404506,0.000000,1.000000,0.000000,1.000000,0.126355,0.000000,0.576523,0.550795,0.132138,0.000000,1.000000,0.819901,0.000000,0.686959,0.069716,0.823468,0.000000,1.000000,0.260249,0.000000,0.246280,0.309789,0.297099,0.000000,1.000000,0.546857,0.000000,0.419118,0.143058,0.555841,0.000000,1.000000,0.000000,0.000000,0.191932,0.075486,0.000000,0.000000,0.000000,0.000000,0.000000,0.663722,0.449397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034700,0.000000,0.000000,0.000000,0.000000,0.000000,0.619191,0.555438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491704,0.398037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487212,0.412972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071368,0.000000,0.000000,0.000000,0.000000
